time	V(contra)	V(contrd)
3.251939809979837e+01	1.119191e+01	7.000000e+00
3.252164394691878e+01	1.118267e+01	7.000000e+00
3.252388979403919e+01	1.116823e+01	7.000000e+00
3.252613564115961e+01	1.114859e+01	7.000000e+00
3.252838148828002e+01	1.112376e+01	7.000000e+00
3.253062733540043e+01	1.109374e+01	7.000000e+00
3.253287318252085e+01	1.105852e+01	7.000000e+00
3.253511902964126e+01	1.101810e+01	7.000000e+00
3.253644312030111e+01	1.099120e+01	7.000000e+00
3.254224780702399e+01	1.088024e+01	7.000000e+00
3.254738155190363e+01	1.078756e+01	7.000000e+00
3.255755251093795e+01	1.061937e+01	7.000000e+00
3.257340447224876e+01	1.040121e+01	7.000000e+00
3.257671721985756e+01	1.036266e+01	7.000000e+00
3.258002996746635e+01	1.032567e+01	7.000000e+00
3.258334271507515e+01	1.029024e+01	7.000000e+00
3.258665546268394e+01	1.025638e+01	7.000000e+00
3.258996821029274e+01	1.022407e+01	7.000000e+00
3.259328095790153e+01	1.019333e+01	7.000000e+00
3.259659370551033e+01	1.016415e+01	7.000000e+00
3.261426169275724e+01	1.005822e+01	7.000000e+00
3.264409948006044e+01	1.005224e+01	7.000000e+00
3.266644565795796e+01	1.019076e+01	7.000000e+00
3.268331280871286e+01	1.039019e+01	7.000000e+00
3.269623756586684e+01	1.060122e+01	7.000000e+00
3.271395496143435e+01	1.098096e+01	7.000000e+00
3.271959730459919e+01	1.112501e+01	7.000000e+00
3.273088199092888e+01	1.142953e+01	7.000000e+00
3.273525559548334e+01	1.154032e+01	7.000000e+00
3.273962920003780e+01	1.165487e+01	7.000000e+00
3.274400280459226e+01	1.177320e+01	7.000000e+00
3.274837640914672e+01	1.189530e+01	7.000000e+00
3.275275001370117e+01	1.202117e+01	7.000000e+00
3.275712361825563e+01	1.215081e+01	7.000000e+00
3.276149722281009e+01	1.228423e+01	7.000000e+00
3.276342714476098e+01	1.234138e+01	7.000000e+00
3.276535706671187e+01	1.239770e+01	7.000000e+00
3.276728698866276e+01	1.245319e+01	7.000000e+00
3.276921691061365e+01	1.250785e+01	7.000000e+00
3.277114683256454e+01	1.256169e+01	7.000000e+00
3.277307675451543e+01	1.261470e+01	7.000000e+00
3.277500667646632e+01	1.266687e+01	7.000000e+00
3.277735178174987e+01	1.273378e+01	7.000000e+00
3.277969688703343e+01	1.279740e+01	7.000000e+00
3.278204199231698e+01	1.285774e+01	7.000000e+00
3.278438709760054e+01	1.291479e+01	7.000000e+00
3.278673220288410e+01	1.296856e+01	7.000000e+00
3.278907730816766e+01	1.301905e+01	7.000000e+00
3.279142241345121e+01	1.306626e+01	7.000000e+00
3.279636592111196e+01	1.316932e+01	7.000000e+00
3.280130942877270e+01	1.326729e+01	7.000000e+00
3.280625293643345e+01	1.336016e+01	7.000000e+00
3.281119644409419e+01	1.344794e+01	7.000000e+00
3.281613995175494e+01	1.353062e+01	7.000000e+00
3.282108345941569e+01	1.360821e+01	7.000000e+00
3.282602696707644e+01	1.368070e+01	7.000000e+00
3.282732338683643e+01	1.369782e+01	7.000000e+00
3.282861980659641e+01	1.371381e+01	7.000000e+00
3.282991622635640e+01	1.372868e+01	7.000000e+00
3.283121264611639e+01	1.374240e+01	7.000000e+00
3.283250906587638e+01	1.375500e+01	7.000000e+00
3.283380548563637e+01	1.376647e+01	7.000000e+00
3.283510190539636e+01	1.377680e+01	7.000000e+00
3.283639401050933e+01	1.378818e+01	7.000000e+00
3.283768611562230e+01	1.379942e+01	7.000000e+00
3.283897822073528e+01	1.381051e+01	7.000000e+00
3.284027032584826e+01	1.382146e+01	7.000000e+00
3.284156243096123e+01	1.383227e+01	7.000000e+00
3.284285453607421e+01	1.384293e+01	7.000000e+00
3.284414664118718e+01	1.385345e+01	7.000000e+00
3.284414720837083e+01	1.385346e+01	6.000000e+00
3.284680211398680e+01	1.387460e+01	6.000000e+00
3.284945701960276e+01	1.389503e+01	6.000000e+00
3.285211192521873e+01	1.391475e+01	6.000000e+00
3.285476683083469e+01	1.393375e+01	6.000000e+00
3.285742173645066e+01	1.395204e+01	6.000000e+00
3.286007664206662e+01	1.396960e+01	6.000000e+00
3.286273154768259e+01	1.398646e+01	6.000000e+00
3.287710875483015e+01	1.405817e+01	6.000000e+00
3.288696257160788e+01	1.405085e+01	6.000000e+00
3.289953990676261e+01	1.402599e+01	6.000000e+00
3.291590359335468e+01	1.396636e+01	6.000000e+00
3.293462969360755e+01	1.382104e+01	6.000000e+00
3.293838197899273e+01	1.378650e+01	6.000000e+00
3.294258567459650e+01	1.373150e+01	6.000000e+00
3.294744039275327e+01	1.367196e+01	6.000000e+00
3.295395149581744e+01	1.358853e+01	6.000000e+00
3.295722731938744e+01	1.354866e+01	6.000000e+00
3.296050314295743e+01	1.350597e+01	6.000000e+00
3.296377896652743e+01	1.346048e+01	6.000000e+00
3.296705479009742e+01	1.341218e+01	6.000000e+00
3.297033061366742e+01	1.336107e+01	6.000000e+00
3.297360643723741e+01	1.330715e+01	6.000000e+00
3.297688226080741e+01	1.325043e+01	6.000000e+00
3.298006684527566e+01	1.316963e+01	6.000000e+00
3.298325142974389e+01	1.308708e+01	6.000000e+00
3.298643601421214e+01	1.300279e+01	6.000000e+00
3.298962059868038e+01	1.291676e+01	6.000000e+00
3.299280518314863e+01	1.282899e+01	6.000000e+00
3.299598976761686e+01	1.273947e+01	6.000000e+00
3.299917435208511e+01	1.264820e+01	6.000000e+00
3.301463443437356e+01	1.209689e+01	6.000000e+00
3.301830441448365e+01	1.195711e+01	6.000000e+00
3.302197439459373e+01	1.182171e+01	6.000000e+00
3.302564437470382e+01	1.169071e+01	6.000000e+00
3.302931435481391e+01	1.156410e+01	6.000000e+00
3.303298433492400e+01	1.144189e+01	6.000000e+00
3.303665431503408e+01	1.132406e+01	6.000000e+00
3.304032429514417e+01	1.121063e+01	6.000000e+00
3.305098101405948e+01	1.090858e+01	6.000000e+00
3.307397752354342e+01	1.036002e+01	6.000000e+00
3.308044285553819e+01	1.023206e+01	6.000000e+00
3.308690818753298e+01	1.012362e+01	6.000000e+00
3.309337351952775e+01	1.003469e+01	6.000000e+00
3.309983885152253e+01	9.965282e+00	6.000000e+00
3.310630418351730e+01	9.915385e+00	6.000000e+00
3.311276951551208e+01	9.885001e+00	6.000000e+00
3.311923484750686e+01	9.874132e+00	6.000000e+00
3.312809290474207e+01	9.859410e+00	6.000000e+00
3.313400912975231e+01	9.864967e+00	6.000000e+00
3.314584157977281e+01	9.918489e+00	6.000000e+00
3.314853294642999e+01	9.938779e+00	6.000000e+00
3.315122431308716e+01	9.961599e+00	6.000000e+00
3.315391567974434e+01	9.986949e+00	6.000000e+00
3.315660704640152e+01	1.001483e+01	6.000000e+00
3.315929841305869e+01	1.004524e+01	6.000000e+00
3.316198977971587e+01	1.007818e+01	6.000000e+00
3.316468114637304e+01	1.011365e+01	6.000000e+00
3.316644460539191e+01	1.013313e+01	6.000000e+00
3.316820806441078e+01	1.015360e+01	6.000000e+00
3.316997152342965e+01	1.017505e+01	6.000000e+00
3.317173498244852e+01	1.019750e+01	6.000000e+00
3.317349844146739e+01	1.022093e+01	6.000000e+00
3.317526190048626e+01	1.024535e+01	6.000000e+00
3.317702535950513e+01	1.027075e+01	6.000000e+00
3.317702594250172e+01	1.027076e+01	5.000000e+00
3.317840795717113e+01	1.029132e+01	5.000000e+00
3.317978997184053e+01	1.031246e+01	5.000000e+00
3.318117198650994e+01	1.033416e+01	5.000000e+00
3.318255400117935e+01	1.035643e+01	5.000000e+00
3.318393601584876e+01	1.037927e+01	5.000000e+00
3.318531803051816e+01	1.040269e+01	5.000000e+00
3.318670004518757e+01	1.042667e+01	5.000000e+00
3.318787355504821e+01	1.044744e+01	5.000000e+00
3.318904706490886e+01	1.046860e+01	5.000000e+00
3.319022057476950e+01	1.049015e+01	5.000000e+00
3.319139408463013e+01	1.051207e+01	5.000000e+00
3.319256759449078e+01	1.053439e+01	5.000000e+00
3.319374110435142e+01	1.055709e+01	5.000000e+00
3.319491461421206e+01	1.058017e+01	5.000000e+00
3.319491513665921e+01	1.058018e+01	4.000000e+00
3.319814144625371e+01	1.064715e+01	4.000000e+00
3.320136775584822e+01	1.071580e+01	4.000000e+00
3.320459406544273e+01	1.078613e+01	4.000000e+00
3.320782037503723e+01	1.085814e+01	4.000000e+00
3.321104668463173e+01	1.093183e+01	4.000000e+00
3.321427299422624e+01	1.100720e+01	4.000000e+00
3.321749930382074e+01	1.108425e+01	4.000000e+00
3.322109278373105e+01	1.117011e+01	4.000000e+00
3.322588409027811e+01	1.128972e+01	4.000000e+00
3.323230510346256e+01	1.143641e+01	4.000000e+00
3.324197727200875e+01	1.167683e+01	4.000000e+00
3.324551343801097e+01	1.177043e+01	4.000000e+00
3.325390509895531e+01	1.200313e+01	4.000000e+00
3.325733467505995e+01	1.209852e+01	4.000000e+00
3.326026267092548e+01	1.217066e+01	4.000000e+00
3.326319066679103e+01	1.224327e+01	4.000000e+00
3.326611866265656e+01	1.231634e+01	4.000000e+00
3.326904665852209e+01	1.238989e+01	4.000000e+00
3.327197465438763e+01	1.246390e+01	4.000000e+00
3.327490265025317e+01	1.253837e+01	4.000000e+00
3.327783064611870e+01	1.261332e+01	4.000000e+00
3.327783078120171e+01	1.261332e+01	8.000000e+00
3.328175091023178e+01	1.271454e+01	8.000000e+00
3.328567103926186e+01	1.281576e+01	8.000000e+00
3.328959116829193e+01	1.291698e+01	8.000000e+00
3.329351129732201e+01	1.301821e+01	8.000000e+00
3.329743142635208e+01	1.311942e+01	8.000000e+00
3.330135155538215e+01	1.322064e+01	8.000000e+00
3.330527168441223e+01	1.332186e+01	8.000000e+00
3.330964470023126e+01	1.343177e+01	8.000000e+00
3.331401771605029e+01	1.353979e+01	8.000000e+00
3.331839073186933e+01	1.364591e+01	8.000000e+00
3.332276374768837e+01	1.375014e+01	8.000000e+00
3.332713676350740e+01	1.385248e+01	8.000000e+00
3.333150977932644e+01	1.395291e+01	8.000000e+00
3.333588279514547e+01	1.405146e+01	8.000000e+00
3.334839575030444e+01	1.435016e+01	8.000000e+00
3.336173331877092e+01	1.465429e+01	8.000000e+00
3.337592295652409e+01	1.496378e+01	8.000000e+00
3.338738090400867e+01	1.517203e+01	8.000000e+00
3.339025934324076e+01	1.521579e+01	8.000000e+00
3.339313778247286e+01	1.525846e+01	8.000000e+00
3.339601622170495e+01	1.530004e+01	8.000000e+00
3.339889466093703e+01	1.534053e+01	8.000000e+00
3.340177310016912e+01	1.537992e+01	8.000000e+00
3.340465153940121e+01	1.541822e+01	8.000000e+00
3.340752997863331e+01	1.545542e+01	8.000000e+00
3.341099394699128e+01	1.548883e+01	8.000000e+00
3.341099474920720e+01	1.548884e+01	9.000000e+00
3.341294727350781e+01	1.550579e+01	9.000000e+00
3.341489979780842e+01	1.552108e+01	9.000000e+00
3.341685232210904e+01	1.553470e+01	9.000000e+00
3.341880484640965e+01	1.554667e+01	9.000000e+00
3.342075737071026e+01	1.555696e+01	9.000000e+00
3.342270989501088e+01	1.556560e+01	9.000000e+00
3.342466241931149e+01	1.557257e+01	9.000000e+00
3.342969242008169e+01	1.557320e+01	9.000000e+00
3.343915099333967e+01	1.555946e+01	9.000000e+00
3.344929953002495e+01	1.554035e+01	9.000000e+00
3.345483453350646e+01	1.552257e+01	9.000000e+00
3.346209060260641e+01	1.547410e+01	9.000000e+00
3.346764735763058e+01	1.541400e+01	9.000000e+00
3.346887254453738e+01	1.539069e+01	9.000000e+00
3.347009773144418e+01	1.536744e+01	9.000000e+00
3.347132291835097e+01	1.534424e+01	9.000000e+00
3.347254810525776e+01	1.532110e+01	9.000000e+00
3.347377329216456e+01	1.529802e+01	9.000000e+00
3.347499847907136e+01	1.527498e+01	9.000000e+00
3.347622366597815e+01	1.525201e+01	9.000000e+00
3.347622440020787e+01	1.525200e+01	1.000000e+01
3.347762163936213e+01	1.522587e+01	1.000000e+01
3.347762237359185e+01	1.522586e+01	6.000000e+00
3.348159292908340e+01	1.514851e+01	6.000000e+00
3.348556348457497e+01	1.507182e+01	6.000000e+00
3.348953404006652e+01	1.499577e+01	6.000000e+00
3.349350459555808e+01	1.492037e+01	6.000000e+00
3.349747515104963e+01	1.484561e+01	6.000000e+00
3.350144570654120e+01	1.477150e+01	6.000000e+00
3.350541626203275e+01	1.469803e+01	6.000000e+00
3.351097703671461e+01	1.459722e+01	6.000000e+00
3.351913818094344e+01	1.444960e+01	6.000000e+00
3.352436562684794e+01	1.435391e+01	6.000000e+00
3.352864076853150e+01	1.427708e+01	6.000000e+00
3.353291591021506e+01	1.420168e+01	6.000000e+00
3.353719105189862e+01	1.412773e+01	6.000000e+00
3.354146619358217e+01	1.405522e+01	6.000000e+00
3.354574133526573e+01	1.398416e+01	6.000000e+00
3.355001647694930e+01	1.391453e+01	6.000000e+00
3.355429161863285e+01	1.384635e+01	6.000000e+00
3.355624689817197e+01	1.381338e+01	6.000000e+00
3.355820217771108e+01	1.378040e+01	6.000000e+00
3.356015745725020e+01	1.374742e+01	6.000000e+00
3.356211273678932e+01	1.371442e+01	6.000000e+00
3.356406801632843e+01	1.368142e+01	6.000000e+00
3.356602329586755e+01	1.364841e+01	6.000000e+00
3.356797857540666e+01	1.361538e+01	6.000000e+00
3.357733481433673e+01	1.345111e+01	6.000000e+00
3.357920772822490e+01	1.341931e+01	6.000000e+00
3.358099199982932e+01	1.338931e+01	6.000000e+00
3.358277627143374e+01	1.335968e+01	6.000000e+00
3.358456054303817e+01	1.333042e+01	6.000000e+00
3.358634481464259e+01	1.330153e+01	6.000000e+00
3.358812908624701e+01	1.327301e+01	6.000000e+00
3.358991335785143e+01	1.324486e+01	6.000000e+00
3.359169762945585e+01	1.321708e+01	6.000000e+00
3.359871681737013e+01	1.311169e+01	6.000000e+00
3.360643997304698e+01	1.299992e+01	6.000000e+00
3.361667227082091e+01	1.284946e+01	6.000000e+00
3.362092350377478e+01	1.279133e+01	6.000000e+00
3.362659181437994e+01	1.270530e+01	6.000000e+00
3.363102987803262e+01	1.264466e+01	6.000000e+00
3.363280510349369e+01	1.262132e+01	6.000000e+00
3.363453351846160e+01	1.259795e+01	6.000000e+00
3.363547523907247e+01	1.258369e+01	6.000000e+00
3.363641695968333e+01	1.256910e+01	6.000000e+00
3.363735868029420e+01	1.255416e+01	6.000000e+00
3.363830040090506e+01	1.253889e+01	6.000000e+00
3.363924212151593e+01	1.252328e+01	6.000000e+00
3.364018384212679e+01	1.250734e+01	6.000000e+00
3.364112556273766e+01	1.249105e+01	6.000000e+00
3.364604179047382e+01	1.241000e+01	6.000000e+00
3.364604234158954e+01	1.240999e+01	5.000000e+00
3.365161528099158e+01	1.231792e+01	5.000000e+00
3.365718822039361e+01	1.223075e+01	5.000000e+00
3.366276115979564e+01	1.214846e+01	5.000000e+00
3.366833409919767e+01	1.207108e+01	5.000000e+00
3.367390703859971e+01	1.199859e+01	5.000000e+00
3.367947997800174e+01	1.193099e+01	5.000000e+00
3.368505291740377e+01	1.186829e+01	5.000000e+00
3.369961583937722e+01	1.172629e+01	5.000000e+00
3.370123066136372e+01	1.171337e+01	5.000000e+00
3.370284548335021e+01	1.170050e+01	5.000000e+00
3.370446030533670e+01	1.168767e+01	5.000000e+00
3.370607512732320e+01	1.167489e+01	5.000000e+00
3.370768994930969e+01	1.166216e+01	5.000000e+00
3.370930477129618e+01	1.164947e+01	5.000000e+00
3.371091959328268e+01	1.163683e+01	5.000000e+00
3.371967467891801e+01	1.158678e+01	5.000000e+00
3.374094922465048e+01	1.153421e+01	5.000000e+00
3.374847797357408e+01	1.153885e+01	5.000000e+00
3.376633232511283e+01	1.159069e+01	5.000000e+00
3.378588842846295e+01	1.173584e+01	5.000000e+00
3.379362969116836e+01	1.177825e+01	5.000000e+00
3.380137095387376e+01	1.183269e+01	5.000000e+00
3.380911221657917e+01	1.189916e+01	5.000000e+00
3.381685347928457e+01	1.197767e+01	5.000000e+00
3.382459474198997e+01	1.206820e+01	5.000000e+00
3.383233600469538e+01	1.217076e+01	5.000000e+00
3.384007726740078e+01	1.228535e+01	5.000000e+00
3.384347142671816e+01	1.234081e+01	5.000000e+00
3.384686558603554e+01	1.239297e+01	5.000000e+00
3.385025974535292e+01	1.244183e+01	5.000000e+00
3.385365390467030e+01	1.248740e+01	5.000000e+00
3.385704806398768e+01	1.252967e+01	5.000000e+00
3.386044222330506e+01	1.256865e+01	5.000000e+00
3.386383638262244e+01	1.260433e+01	5.000000e+00
3.387064222442603e+01	1.262307e+01	5.000000e+00
3.387492520531509e+01	1.263993e+01	5.000000e+00
3.387920818620415e+01	1.266029e+01	5.000000e+00
3.388349116709322e+01	1.268413e+01	5.000000e+00
3.388777414798228e+01	1.271147e+01	5.000000e+00
3.389205712887135e+01	1.274229e+01	5.000000e+00
3.389634010976041e+01	1.277661e+01	5.000000e+00
3.390062309064947e+01	1.281442e+01	5.000000e+00
3.390349590713534e+01	1.284147e+01	5.000000e+00
3.390636872362120e+01	1.286993e+01	5.000000e+00
3.390924154010706e+01	1.289981e+01	5.000000e+00
3.391211435659292e+01	1.293110e+01	5.000000e+00
3.391498717307879e+01	1.296381e+01	5.000000e+00
3.391785998956465e+01	1.299793e+01	5.000000e+00
3.392073280605051e+01	1.303347e+01	5.000000e+00
3.392277355791275e+01	1.305955e+01	5.000000e+00
3.392685506163723e+01	1.311130e+01	5.000000e+00
3.393640917764325e+01	1.324451e+01	5.000000e+00
3.394475582898561e+01	1.337395e+01	5.000000e+00
3.395588469744208e+01	1.354970e+01	5.000000e+00
3.395981175709954e+01	1.360381e+01	5.000000e+00
3.396373881675700e+01	1.365459e+01	5.000000e+00
3.396766587641446e+01	1.370205e+01	5.000000e+00
3.397159293607191e+01	1.374618e+01	5.000000e+00
3.397551999572937e+01	1.378698e+01	5.000000e+00
3.397944705538684e+01	1.382446e+01	5.000000e+00
3.398337411504429e+01	1.385861e+01	5.000000e+00
3.398749960889865e+01	1.389270e+01	5.000000e+00
3.398799398798712e+01	1.389627e+01	5.000000e+00
3.398799455722038e+01	1.389627e+01	7.000000e+00
3.399145571188899e+01	1.391917e+01	7.000000e+00
3.399491686655760e+01	1.394285e+01	7.000000e+00
3.399837802122620e+01	1.396730e+01	7.000000e+00
3.400183917589480e+01	1.399253e+01	7.000000e+00
3.400530033056341e+01	1.401853e+01	7.000000e+00
3.400876148523201e+01	1.404532e+01	7.000000e+00
3.401222263990062e+01	1.407288e+01	7.000000e+00
3.401435032792462e+01	1.409071e+01	7.000000e+00
3.401585673026388e+01	1.410364e+01	7.000000e+00
3.401736313260313e+01	1.411680e+01	7.000000e+00
3.401886953494238e+01	1.413021e+01	7.000000e+00
3.402037593728164e+01	1.414385e+01	7.000000e+00
3.402188233962089e+01	1.415772e+01	7.000000e+00
3.402338874196014e+01	1.417184e+01	7.000000e+00
3.402489514429939e+01	1.418619e+01	7.000000e+00
3.402489534831530e+01	1.418619e+01	5.000000e+00
3.402688467829801e+01	1.420548e+01	5.000000e+00
3.402887400828072e+01	1.422512e+01	5.000000e+00
3.403086333826343e+01	1.424512e+01	5.000000e+00
3.403285266824614e+01	1.426548e+01	5.000000e+00
3.403484199822884e+01	1.428619e+01	5.000000e+00
3.403683132821156e+01	1.430725e+01	5.000000e+00
3.403882065819426e+01	1.432868e+01	5.000000e+00
3.403882086221017e+01	1.432868e+01	6.000000e+00
3.404333330739828e+01	1.437166e+01	6.000000e+00
3.404784575258638e+01	1.441520e+01	6.000000e+00
3.405235819777448e+01	1.445929e+01	6.000000e+00
3.405687064296258e+01	1.450393e+01	6.000000e+00
3.406138308815068e+01	1.454912e+01	6.000000e+00
3.406589553333878e+01	1.459487e+01	6.000000e+00
3.407040797852689e+01	1.464118e+01	6.000000e+00
3.407234654461801e+01	1.466111e+01	6.000000e+00
3.407428511070913e+01	1.468099e+01	6.000000e+00
3.407622367680025e+01	1.470084e+01	6.000000e+00
3.407816224289138e+01	1.472065e+01	6.000000e+00
3.408010080898250e+01	1.474041e+01	6.000000e+00
3.408203937507363e+01	1.476014e+01	6.000000e+00
3.408397794116475e+01	1.477982e+01	6.000000e+00
3.408698909745315e+01	1.480442e+01	6.000000e+00
3.409000025374156e+01	1.482784e+01	6.000000e+00
3.409301141002996e+01	1.485007e+01	6.000000e+00
3.409602256631837e+01	1.487111e+01	6.000000e+00
3.409903372260677e+01	1.489097e+01	6.000000e+00
3.410204487889518e+01	1.490963e+01	6.000000e+00
3.410505603518358e+01	1.492711e+01	6.000000e+00
3.410505640224702e+01	1.492711e+01	9.000000e+00
3.411431684301766e+01	1.496692e+01	9.000000e+00
3.411782945411703e+01	1.497726e+01	9.000000e+00
3.412982236755541e+01	1.493135e+01	9.000000e+00
3.413625997120886e+01	1.489965e+01	9.000000e+00
3.414084590159597e+01	1.487795e+01	9.000000e+00
3.414543183198307e+01	1.484781e+01	9.000000e+00
3.415001776237018e+01	1.480921e+01	9.000000e+00
3.415460369275728e+01	1.476217e+01	9.000000e+00
3.415918962314439e+01	1.470667e+01	9.000000e+00
3.416377555353150e+01	1.464273e+01	9.000000e+00
3.416836148391861e+01	1.457033e+01	9.000000e+00
3.417176624429327e+01	1.451858e+01	9.000000e+00
3.417857576504258e+01	1.440550e+01	9.000000e+00
3.418308824302878e+01	1.433196e+01	9.000000e+00
3.418760072101498e+01	1.424167e+01	9.000000e+00
3.419211319900118e+01	1.413463e+01	9.000000e+00
3.419662567698737e+01	1.401085e+01	9.000000e+00
3.420113815497357e+01	1.387032e+01	9.000000e+00
3.420565063295977e+01	1.371303e+01	9.000000e+00
3.421016311094597e+01	1.353900e+01	9.000000e+00
3.421755433354043e+01	1.326706e+01	9.000000e+00
3.423233677872934e+01	1.274945e+01	9.000000e+00
3.424063980639530e+01	1.247934e+01	9.000000e+00
3.425171050994992e+01	1.214279e+01	9.000000e+00
3.425701415391104e+01	1.198820e+01	9.000000e+00
3.426231779787217e+01	1.184010e+01	9.000000e+00
3.426762144183330e+01	1.169849e+01	9.000000e+00
3.427292508579443e+01	1.156335e+01	9.000000e+00
3.427822872975555e+01	1.143471e+01	9.000000e+00
3.428353237371668e+01	1.131254e+01	9.000000e+00
3.428883601767781e+01	1.119686e+01	9.000000e+00
3.429408833403482e+01	1.108501e+01	9.000000e+00
3.430009098129997e+01	1.096822e+01	9.000000e+00
3.431014474686512e+01	1.079299e+01	9.000000e+00
3.431294683757786e+01	1.074545e+01	9.000000e+00
3.431574892829060e+01	1.069995e+01	9.000000e+00
3.431855101900334e+01	1.065649e+01	9.000000e+00
3.432135310971609e+01	1.061509e+01	9.000000e+00
3.432415520042883e+01	1.057573e+01	9.000000e+00
3.432695729114158e+01	1.053842e+01	9.000000e+00
3.432975938185432e+01	1.050316e+01	9.000000e+00
3.433455996494455e+01	1.039745e+01	9.000000e+00
3.433936054803477e+01	1.029848e+01	9.000000e+00
3.434416113112500e+01	1.020625e+01	9.000000e+00
3.434896171421523e+01	1.012076e+01	9.000000e+00
3.435376229730546e+01	1.004201e+01	9.000000e+00
3.435856288039568e+01	9.970010e+00	9.000000e+00
3.436336346348591e+01	9.904747e+00	9.000000e+00
3.438176392621748e+01	9.722576e+00	9.000000e+00
3.440022639612728e+01	9.698266e+00	9.000000e+00
3.440883597684591e+01	9.739535e+00	9.000000e+00
3.440883676564828e+01	9.739540e+00	8.000000e+00
3.441657479250877e+01	9.805863e+00	8.000000e+00
3.442431281936925e+01	9.892836e+00	8.000000e+00
3.443205084622974e+01	1.000046e+01	8.000000e+00
3.443978887309022e+01	1.012874e+01	8.000000e+00
3.444752689995071e+01	1.027766e+01	8.000000e+00
3.445526492681119e+01	1.044724e+01	8.000000e+00
3.446300295367168e+01	1.063746e+01	8.000000e+00
3.446512498551947e+01	1.069170e+01	8.000000e+00
3.446597379825858e+01	1.071069e+01	8.000000e+00
3.446774044243917e+01	1.074989e+01	8.000000e+00
3.446793901405178e+01	1.075298e+01	8.000000e+00
3.446793962977771e+01	1.075299e+01	6.000000e+00
3.447208913652216e+01	1.084416e+01	6.000000e+00
3.447623864326660e+01	1.093815e+01	6.000000e+00
3.448038815001105e+01	1.103495e+01	6.000000e+00
3.448453765675550e+01	1.113456e+01	6.000000e+00
3.448868716349995e+01	1.123698e+01	6.000000e+00
3.449283667024439e+01	1.134222e+01	6.000000e+00
3.449698617698884e+01	1.145026e+01	6.000000e+00
3.450117551996690e+01	1.155524e+01	6.000000e+00
3.450536486294496e+01	1.165917e+01	6.000000e+00
3.450955420592302e+01	1.176206e+01	6.000000e+00
3.451374354890108e+01	1.186391e+01	6.000000e+00
3.451793289187914e+01	1.196472e+01	6.000000e+00
3.452212223485720e+01	1.206449e+01	6.000000e+00
3.452631157783526e+01	1.216322e+01	6.000000e+00
3.452957350290711e+01	1.223508e+01	6.000000e+00
3.453386349191712e+01	1.235052e+01	6.000000e+00
3.453815348092714e+01	1.246158e+01	6.000000e+00
3.454244346993715e+01	1.256828e+01	6.000000e+00
3.454673345894717e+01	1.267061e+01	6.000000e+00
3.455102344795719e+01	1.276857e+01	6.000000e+00
3.455531343696720e+01	1.286217e+01	6.000000e+00
3.455960342597722e+01	1.295140e+01	6.000000e+00
3.456911726864039e+01	1.308986e+01	6.000000e+00
3.457863111130356e+01	1.321041e+01	6.000000e+00
3.458814495396673e+01	1.331306e+01	6.000000e+00
3.459765879662990e+01	1.339779e+01	6.000000e+00
3.460717263929307e+01	1.346461e+01	6.000000e+00
3.461668648195624e+01	1.351353e+01	6.000000e+00
3.462620032461940e+01	1.354453e+01	6.000000e+00
3.463012424635902e+01	1.358175e+01	6.000000e+00
3.463404816809864e+01	1.362390e+01	6.000000e+00
3.463797208983826e+01	1.367099e+01	6.000000e+00
3.464189601157788e+01	1.372301e+01	6.000000e+00
3.464581993331750e+01	1.377996e+01	6.000000e+00
3.464974385505712e+01	1.384185e+01	6.000000e+00
3.465366777679674e+01	1.390868e+01	6.000000e+00
3.465625997115781e+01	1.394242e+01	6.000000e+00
3.466219815462198e+01	1.398069e+01	6.000000e+00
3.466464128943803e+01	1.398725e+01	6.000000e+00
3.466708442425408e+01	1.399397e+01	6.000000e+00
3.466952755907013e+01	1.400086e+01	6.000000e+00
3.467197069388617e+01	1.400792e+01	6.000000e+00
3.467441382870222e+01	1.401515e+01	6.000000e+00
3.467685696351827e+01	1.402256e+01	6.000000e+00
3.467930009833432e+01	1.403013e+01	6.000000e+00
3.467982692930820e+01	1.403164e+01	6.000000e+00
3.467982766846074e+01	1.403165e+01	4.000000e+00
3.468177375150904e+01	1.403731e+01	4.000000e+00
3.468371983455735e+01	1.404282e+01	4.000000e+00
3.468566591760565e+01	1.404817e+01	4.000000e+00
3.468761200065396e+01	1.405338e+01	4.000000e+00
3.468955808370226e+01	1.405843e+01	4.000000e+00
3.469150416675057e+01	1.406333e+01	4.000000e+00
3.469345024979887e+01	1.406808e+01	4.000000e+00
3.469647781860848e+01	1.404154e+01	4.000000e+00
3.470222449540429e+01	1.397873e+01	4.000000e+00
3.470488564385215e+01	1.394859e+01	4.000000e+00
3.470754679230001e+01	1.391798e+01	4.000000e+00
3.471020794074786e+01	1.388692e+01	4.000000e+00
3.471286908919573e+01	1.385540e+01	4.000000e+00
3.471553023764358e+01	1.382343e+01	4.000000e+00
3.471819138609144e+01	1.379099e+01	4.000000e+00
3.472085253453930e+01	1.375810e+01	4.000000e+00
3.472085315183326e+01	1.375810e+01	6.000000e+00
3.472385710377620e+01	1.369887e+01	6.000000e+00
3.472686105571913e+01	1.363866e+01	6.000000e+00
3.472986500766207e+01	1.357745e+01	6.000000e+00
3.473286895960501e+01	1.351526e+01	6.000000e+00
3.473587291154795e+01	1.345208e+01	6.000000e+00
3.473887686349089e+01	1.338791e+01	6.000000e+00
